"islandID","Island.or.Tract","Year","GF_Year","SLR_Condition","SR_Curve","PGAR_Curve","LF_Curve","SF_Curve","DD_Curve","Discount_Rate","C4CCA_RCP","C4CCA_Percentile","Levee_Fragility_Description","C4CCA_SLR","hydrologicFailure","seismicFailure","leveeFailure"
42,"DLIS-21","2050","2050","nominal","2","4","6","0","0","0.07",NA,NA,NA,"0",0,0.00974377368757761,0.00974377368757761
42,"DLIS-21","2030","2030","high","3","4","6","0","0","0.07",NA,NA,NA,"0",0,0.00974377368757761,0.00974377368757761
42,"DLIS-21","2050","2050","high","4","4","6","0","0","0.07",NA,NA,NA,"0",0,0.00974377368757761,0.00974377368757761
43,"DLIS-22 (RIO VISTA)","2012","2010","baseline","0","4","4","0","0","0",NA,NA,NA,"0",0.000514461545547076,0.0106602267773342,0.0111692040461375
43,"DLIS-22 (RIO VISTA)","2030","2030","nominal","1","4","4","0","0","0",NA,NA,NA,"0",0.000656170330093672,0.0106602267773342,0.0113094021829045
43,"DLIS-22 (RIO VISTA)","2050","2050","nominal","2","4","4","0","0","0",NA,NA,NA,"0",0.000905751462504996,0.0106602267773342,0.011556322723845
43,"DLIS-22 (RIO VISTA)","2030","2030","high","3","4","4","0","0","0",NA,NA,NA,"0",0.00093881355923016,0.0106602267773342,0.0115890323711213
43,"DLIS-22 (RIO VISTA)","2050","2050","high","4","4","4","0","0","0",NA,NA,NA,"0",0.00182279311091353,0.0106602267773342,0.0124635885003172
43,"DLIS-22 (RIO VISTA)","2012","2010","baseline","0","4","5","0","0","0",NA,NA,NA,"0",0.000438081614545559,0.0106602267773342,0.0110936383425217
43,"DLIS-22 (RIO VISTA)","2030","2030","nominal","1","4","5","0","0","0",NA,NA,NA,"0",0.000557898852187211,0.0106602267773342,0.0112121783012383
43,"DLIS-22 (RIO VISTA)","2050","2050","nominal","2","4","5","0","0","0",NA,NA,NA,"0",0.000766627963047652,0.0106602267773342,0.0114186823124419
43,"DLIS-22 (RIO VISTA)","2030","2030","high","3","4","5","0","0","0",NA,NA,NA,"0",0.000794372914512911,0.0106602267773342,0.0114461314964326
43,"DLIS-22 (RIO VISTA)","2050","2050","high","4","4","5","0","0","0",NA,NA,NA,"0",0.00151680869454841,0.0106602267773342,0.0121608659472209
43,"DLIS-22 (RIO VISTA)","2012","2010","baseline","0","4","6","0","0","0",NA,NA,NA,"0",0.000514461545547076,0.0106602267773342,0.0111692040461375
43,"DLIS-22 (RIO VISTA)","2030","2030","nominal","1","4","6","0","0","0",NA,NA,NA,"0",0.000656170330093672,0.0106602267773342,0.0113094021829045
43,"DLIS-22 (RIO VISTA)","2050","2050","nominal","2","4","6","0","0","0",NA,NA,NA,"0",0.000905751462504996,0.0106602267773342,0.011556322723845
43,"DLIS-22 (RIO VISTA)","2030","2030","high","3","4","6","0","0","0",NA,NA,NA,"0",0.00093881355923016,0.0106602267773342,0.0115890323711213
43,"DLIS-22 (RIO VISTA)","2050","2050","high","4","4","6","0","0","0",NA,NA,NA,"0",0.00182279311091353,0.0106602267773342,0.0124635885003172
43,"DLIS-22 (RIO VISTA)","2012","2010","baseline","0","4","4","0","0","0.07",NA,NA,NA,"0",0.000514461545547076,0.0106602267773342,0.0111692040461375
43,"DLIS-22 (RIO VISTA)","2030","2030","nominal","1","4","4","0","0","0.07",NA,NA,NA,"0",0.000656170330093672,0.0106602267773342,0.0113094021829045
43,"DLIS-22 (RIO VISTA)","2050","2050","nominal","2","4","4","0","0","0.07",NA,NA,NA,"0",0.000905751462504996,0.0106602267773342,0.011556322723845
43,"DLIS-22 (RIO VISTA)","2030","2030","high","3","4","4","0","0","0.07",NA,NA,NA,"0",0.00093881355923016,0.0106602267773342,0.0115890323711213
43,"DLIS-22 (RIO VISTA)","2050","2050","high","4","4","4","0","0","0.07",NA,NA,NA,"0",0.00182279311091353,0.0106602267773342,0.0124635885003172
43,"DLIS-22 (RIO VISTA)","2012","2010","baseline","0","4","5","0","0","0.07",NA,NA,NA,"0",0.000438081614545559,0.0106602267773342,0.0110936383425217
43,"DLIS-22 (RIO VISTA)","2030","2030","nominal","1","4","5","0","0","0.07",NA,NA,NA,"0",0.000557898852187211,0.0106602267773342,0.0112121783012383
43,"DLIS-22 (RIO VISTA)","2050","2050","nominal","2","4","5","0","0","0.07",NA,NA,NA,"0",0.000766627963047652,0.0106602267773342,0.0114186823124419
43,"DLIS-22 (RIO VISTA)","2030","2030","high","3","4","5","0","0","0.07",NA,NA,NA,"0",0.000794372914512911,0.0106602267773342,0.0114461314964326
43,"DLIS-22 (RIO VISTA)","2050","2050","high","4","4","5","0","0","0.07",NA,NA,NA,"0",0.00151680869454841,0.0106602267773342,0.0121608659472209
43,"DLIS-22 (RIO VISTA)","2012","2010","baseline","0","4","6","0","0","0.07",NA,NA,NA,"0",0.000514461545547076,0.0106602267773342,0.0111692040461375
43,"DLIS-22 (RIO VISTA)","2030","2030","nominal","1","4","6","0","0","0.07",NA,NA,NA,"0",0.000656170330093672,0.0106602267773342,0.0113094021829045
43,"DLIS-22 (RIO VISTA)","2050","2050","nominal","2","4","6","0","0","0.07",NA,NA,NA,"0",0.000905751462504996,0.0106602267773342,0.011556322723845
43,"DLIS-22 (RIO VISTA)","2030","2030","high","3","4","6","0","0","0.07",NA,NA,NA,"0",0.00093881355923016,0.0106602267773342,0.0115890323711213
43,"DLIS-22 (RIO VISTA)","2050","2050","high","4","4","6","0","0","0.07",NA,NA,NA,"0",0.00182279311091353,0.0106602267773342,0.0124635885003172
46,"DLIS-25","2012","2010","baseline","0","4","4","0","0","0",NA,NA,NA,"0",0.0110111267931629,0.0197302277786752,0.0305241025321092
46,"DLIS-25","2030","2030","nominal","1","4","4","0","0","0",NA,NA,NA,"0",0.0127756524493415,0.0197302277786752,0.03225381369517
46,"DLIS-25","2050","2050","nominal","2","4","4","0","0","0",NA,NA,NA,"0",0.0148366926225777,0.0197302277786752,0.0342741890763272
46,"DLIS-25","2030","2030","high","3","4","4","0","0","0",NA,NA,NA,"0",0.0153235011575298,0.0197302277786752,0.0347513927680001
46,"DLIS-25","2050","2050","high","4","4","4","0","0","0",NA,NA,NA,"0",0.022291531923291,0.0197302277786752,0.0415819426995841
46,"DLIS-25","2012","2010","baseline","0","4","5","0","0","0",NA,NA,NA,"0",0.0110111267931629,0.0197302277786752,0.0305241025321092
46,"DLIS-25","2030","2030","nominal","1","4","5","0","0","0",NA,NA,NA,"0",0.0127756524493415,0.0197302277786752,0.03225381369517
46,"DLIS-25","2050","2050","nominal","2","4","5","0","0","0",NA,NA,NA,"0",0.0148366926225777,0.0197302277786752,0.0342741890763272
46,"DLIS-25","2030","2030","high","3","4","5","0","0","0",NA,NA,NA,"0",0.0153235011575298,0.0197302277786752,0.0347513927680001
46,"DLIS-25","2050","2050","high","4","4","5","0","0","0",NA,NA,NA,"0",0.022291531923291,0.0197302277786752,0.0415819426995841
46,"DLIS-25","2012","2010","baseline","0","4","6","0","0","0",NA,NA,NA,"0",0.0110111267931629,0.0197302277786752,0.0305241025321092
46,"DLIS-25","2030","2030","nominal","1","4","6","0","0","0",NA,NA,NA,"0",0.0127756524493415,0.0197302277786752,0.03225381369517
46,"DLIS-25","2050","2050","nominal","2","4","6","0","0","0",NA,NA,NA,"0",0.0148366926225777,0.0197302277786752,0.0342741890763272
46,"DLIS-25","2030","2030","high","3","4","6","0","0","0",NA,NA,NA,"0",0.0153235011575298,0.0197302277786752,0.0347513927680001
46,"DLIS-25","2050","2050","high","4","4","6","0","0","0",NA,NA,NA,"0",0.022291531923291,0.0197302277786752,0.0415819426995841
46,"DLIS-25","2012","2010","baseline","0","4","4","0","0","0.07",NA,NA,NA,"0",0.0110111267931629,0.0197302277786752,0.0305241025321092
46,"DLIS-25","2030","2030","nominal","1","4","4","0","0","0.07",NA,NA,NA,"0",0.0127756524493415,0.0197302277786752,0.03225381369517
46,"DLIS-25","2050","2050","nominal","2","4","4","0","0","0.07",NA,NA,NA,"0",0.0148366926225777,0.0197302277786752,0.0342741890763272
46,"DLIS-25","2030","2030","high","3","4","4","0","0","0.07",NA,NA,NA,"0",0.0153235011575298,0.0197302277786752,0.0347513927680001
46,"DLIS-25","2050","2050","high","4","4","4","0","0","0.07",NA,NA,NA,"0",0.022291531923291,0.0197302277786752,0.0415819426995841
46,"DLIS-25","2012","2010","baseline","0","4","5","0","0","0.07",NA,NA,NA,"0",0.0110111267931629,0.0197302277786752,0.0305241025321092
46,"DLIS-25","2030","2030","nominal","1","4","5","0","0","0.07",NA,NA,NA,"0",0.0127756524493415,0.0197302277786752,0.03225381369517
46,"DLIS-25","2050","2050","nominal","2","4","5","0","0","0.07",NA,NA,NA,"0",0.0148366926225777,0.0197302277786752,0.0342741890763272
46,"DLIS-25","2030","2030","high","3","4","5","0","0","0.07",NA,NA,NA,"0",0.0153235011575298,0.0197302277786752,0.0347513927680001
46,"DLIS-25","2050","2050","high","4","4","5","0","0","0.07",NA,NA,NA,"0",0.022291531923291,0.0197302277786752,0.0415819426995841
46,"DLIS-25","2012","2010","baseline","0","4","6","0","0","0.07",NA,NA,NA,"0",0.0110111267931629,0.0197302277786752,0.0305241025321092
46,"DLIS-25","2030","2030","nominal","1","4","6","0","0","0.07",NA,NA,NA,"0",0.0127756524493415,0.0197302277786752,0.03225381369517
46,"DLIS-25","2050","2050","nominal","2","4","6","0","0","0.07",NA,NA,NA,"0",0.0148366926225777,0.0197302277786752,0.0342741890763272
46,"DLIS-25","2030","2030","high","3","4","6","0","0","0.07",NA,NA,NA,"0",0.0153235011575298,0.0197302277786752,0.0347513927680001
46,"DLIS-25","2050","2050","high","4","4","6","0","0","0.07",NA,NA,NA,"0",0.022291531923291,0.0197302277786752,0.0415819426995841
47,"DLIS-26 (MORROW ISLAND)","2012","2010","baseline","0","4","4","0","0","0",NA,NA,NA,"0",0.0140071747844767,0.0197808637459167,0.0335109645145164
47,"DLIS-26 (MORROW ISLAND)","2030","2030","nominal","1","4","4","0","0","0",NA,NA,NA,"0",0.0164454949042186,0.0197808637459167,0.0359010525562007
47,"DLIS-26 (MORROW ISLAND)","2050","2050","nominal","2","4","4","0","0","0",NA,NA,NA,"0",0.0197295104979878,0.0197808637459167,0.0391201074849702
47,"DLIS-26 (MORROW ISLAND)","2030","2030","high","3","4","4","0","0","0",NA,NA,NA,"0",0.0205263574485554,0.0197808637459167,0.0399011921145822
47,"DLIS-26 (MORROW ISLAND)","2050","2050","high","4","4","4","0","0","0",NA,NA,NA,"0",0.038752252647252,0.0197808637459167,0.0577665633637061
47,"DLIS-26 (MORROW ISLAND)","2012","2010","baseline","0","4","5","0","0","0",NA,NA,NA,"0",0.0140071747844767,0.0197808637459167,0.0335109645145164
47,"DLIS-26 (MORROW ISLAND)","2030","2030","nominal","1","4","5","0","0","0",NA,NA,NA,"0",0.0164454949042186,0.0197808637459167,0.0359010525562007
47,"DLIS-26 (MORROW ISLAND)","2050","2050","nominal","2","4","5","0","0","0",NA,NA,NA,"0",0.0197295104979878,0.0197808637459167,0.0391201074849702
47,"DLIS-26 (MORROW ISLAND)","2030","2030","high","3","4","5","0","0","0",NA,NA,NA,"0",0.0205263574485554,0.0197808637459167,0.0399011921145822
47,"DLIS-26 (MORROW ISLAND)","2050","2050","high","4","4","5","0","0","0",NA,NA,NA,"0",0.038752252647252,0.0197808637459167,0.0577665633637061
47,"DLIS-26 (MORROW ISLAND)","2012","2010","baseline","0","4","6","0","0","0",NA,NA,NA,"0",0.0140071747844767,0.0197808637459167,0.0335109645145164
47,"DLIS-26 (MORROW ISLAND)","2030","2030","nominal","1","4","6","0","0","0",NA,NA,NA,"0",0.0164454949042186,0.0197808637459167,0.0359010525562007
47,"DLIS-26 (MORROW ISLAND)","2050","2050","nominal","2","4","6","0","0","0",NA,NA,NA,"0",0.0197295104979878,0.0197808637459167,0.0391201074849702
47,"DLIS-26 (MORROW ISLAND)","2030","2030","high","3","4","6","0","0","0",NA,NA,NA,"0",0.0205263574485554,0.0197808637459167,0.0399011921145822
47,"DLIS-26 (MORROW ISLAND)","2050","2050","high","4","4","6","0","0","0",NA,NA,NA,"0",0.038752252647252,0.0197808637459167,0.0577665633637061
47,"DLIS-26 (MORROW ISLAND)","2012","2010","baseline","0","4","4","0","0","0.07",NA,NA,NA,"0",0.0140071747844767,0.0197808637459167,0.0335109645145164
47,"DLIS-26 (MORROW ISLAND)","2030","2030","nominal","1","4","4","0","0","0.07",NA,NA,NA,"0",0.0164454949042186,0.0197808637459167,0.0359010525562007
47,"DLIS-26 (MORROW ISLAND)","2050","2050","nominal","2","4","4","0","0","0.07",NA,NA,NA,"0",0.0197295104979878,0.0197808637459167,0.0391201074849702
47,"DLIS-26 (MORROW ISLAND)","2030","2030","high","3","4","4","0","0","0.07",NA,NA,NA,"0",0.0205263574485554,0.0197808637459167,0.0399011921145822
47,"DLIS-26 (MORROW ISLAND)","2050","2050","high","4","4","4","0","0","0.07",NA,NA,NA,"0",0.038752252647252,0.0197808637459167,0.0577665633637061
47,"DLIS-26 (MORROW ISLAND)","2012","2010","baseline","0","4","5","0","0","0.07",NA,NA,NA,"0",0.0140071747844767,0.0197808637459167,0.0335109645145164
47,"DLIS-26 (MORROW ISLAND)","2030","2030","nominal","1","4","5","0","0","0.07",NA,NA,NA,"0",0.0164454949042186,0.0197808637459167,0.0359010525562007
47,"DLIS-26 (MORROW ISLAND)","2050","2050","nominal","2","4","5","0","0","0.07",NA,NA,NA,"0",0.0197295104979878,0.0197808637459167,0.0391201074849702
47,"DLIS-26 (MORROW ISLAND)","2030","2030","high","3","4","5","0","0","0.07",NA,NA,NA,"0",0.0205263574485554,0.0197808637459167,0.0399011921145822
47,"DLIS-26 (MORROW ISLAND)","2050","2050","high","4","4","5","0","0","0.07",NA,NA,NA,"0",0.038752252647252,0.0197808637459167,0.0577665633637061
47,"DLIS-26 (MORROW ISLAND)","2012","2010","baseline","0","4","6","0","0","0.07",NA,NA,NA,"0",0.0140071747844767,0.0197808637459167,0.0335109645145164
47,"DLIS-26 (MORROW ISLAND)","2030","2030","nominal","1","4","6","0","0","0.07",NA,NA,NA,"0",0.0164454949042186,0.0197808637459167,0.0359010525562007
47,"DLIS-26 (MORROW ISLAND)","2050","2050","nominal","2","4","6","0","0","0.07",NA,NA,NA,"0",0.0197295104979878,0.0197808637459167,0.0391201074849702
47,"DLIS-26 (MORROW ISLAND)","2030","2030","high","3","4","6","0","0","0.07",NA,NA,NA,"0",0.0205263574485554,0.0197808637459167,0.0399011921145822
47,"DLIS-26 (MORROW ISLAND)","2050","2050","high","4","4","6","0","0","0.07",NA,NA,NA,"0",0.038752252647252,0.0197808637459167,0.0577665633637061
48,"DLIS-27","2012","2010","baseline","0","4","4","0","0","0",NA,NA,NA,"0",0.00458834180248522,0.0187591087414988,0.023261377341168
48,"DLIS-27","2030","2030","nominal","1","4","4","0","0","0",NA,NA,NA,"0",0.00692187576888379,0.0187591087414988,0.0255511362901389
48,"DLIS-27","2050","2050","nominal","2","4","4","0","0","0",NA,NA,NA,"0",0.0102530364929938,0.0187591087414988,0.02881980740799
48,"DLIS-27","2030","2030","high","3","4","4","0","0","0",NA,NA,NA,"0",0.0109010443615115,0.0187591087414988,0.0294556592264368
48,"DLIS-27","2050","2050","high","4","4","4","0","0","0",NA,NA,NA,"0",0.0230523953594492,0.0187591087414988,0.0413790617096481
48,"DLIS-27","2012","2010","baseline","0","4","5","0","0","0",NA,NA,NA,"0",0.00458834180248522,0.0187591087414988,0.023261377341168
48,"DLIS-27","2030","2030","nominal","1","4","5","0","0","0",NA,NA,NA,"0",0.00692187576888379,0.0187591087414988,0.0255511362901389
48,"DLIS-27","2050","2050","nominal","2","4","5","0","0","0",NA,NA,NA,"0",0.0102530364929938,0.0187591087414988,0.02881980740799
48,"DLIS-27","2030","2030","high","3","4","5","0","0","0",NA,NA,NA,"0",0.0109010443615115,0.0187591087414988,0.0294556592264368
48,"DLIS-27","2050","2050","high","4","4","5","0","0","0",NA,NA,NA,"0",0.0230523953594492,0.0187591087414988,0.0413790617096481
48,"DLIS-27","2012","2010","baseline","0","4","6","0","0","0",NA,NA,NA,"0",0.00458834180248522,0.0187591087414988,0.023261377341168
48,"DLIS-27","2030","2030","nominal","1","4","6","0","0","0",NA,NA,NA,"0",0.00692187576888379,0.0187591087414988,0.0255511362901389
48,"DLIS-27","2050","2050","nominal","2","4","6","0","0","0",NA,NA,NA,"0",0.0102530364929938,0.0187591087414988,0.02881980740799
48,"DLIS-27","2030","2030","high","3","4","6","0","0","0",NA,NA,NA,"0",0.0109010443615115,0.0187591087414988,0.0294556592264368
48,"DLIS-27","2050","2050","high","4","4","6","0","0","0",NA,NA,NA,"0",0.0230523953594492,0.0187591087414988,0.0413790617096481
48,"DLIS-27","2012","2010","baseline","0","4","4","0","0","0.07",NA,NA,NA,"0",0.00458834180248522,0.0187591087414988,0.023261377341168
48,"DLIS-27","2030","2030","nominal","1","4","4","0","0","0.07",NA,NA,NA,"0",0.00692187576888379,0.0187591087414988,0.0255511362901389
48,"DLIS-27","2050","2050","nominal","2","4","4","0","0","0.07",NA,NA,NA,"0",0.0102530364929938,0.0187591087414988,0.02881980740799
48,"DLIS-27","2030","2030","high","3","4","4","0","0","0.07",NA,NA,NA,"0",0.0109010443615115,0.0187591087414988,0.0294556592264368
48,"DLIS-27","2050","2050","high","4","4","4","0","0","0.07",NA,NA,NA,"0",0.0230523953594492,0.0187591087414988,0.0413790617096481
48,"DLIS-27","2012","2010","baseline","0","4","5","0","0","0.07",NA,NA,NA,"0",0.00458834180248522,0.0187591087414988,0.023261377341168
48,"DLIS-27","2030","2030","nominal","1","4","5","0","0","0.07",NA,NA,NA,"0",0.00692187576888379,0.0187591087414988,0.0255511362901389
48,"DLIS-27","2050","2050","nominal","2","4","5","0","0","0.07",NA,NA,NA,"0",0.0102530364929938,0.0187591087414988,0.02881980740799
48,"DLIS-27","2030","2030","high","3","4","5","0","0","0.07",NA,NA,NA,"0",0.0109010443615115,0.0187591087414988,0.0294556592264368
48,"DLIS-27","2050","2050","high","4","4","5","0","0","0.07",NA,NA,NA,"0",0.0230523953594492,0.0187591087414988,0.0413790617096481
48,"DLIS-27","2012","2010","baseline","0","4","6","0","0","0.07",NA,NA,NA,"0",0.00458834180248522,0.0187591087414988,0.023261377341168
48,"DLIS-27","2030","2030","nominal","1","4","6","0","0","0.07",NA,NA,NA,"0",0.00692187576888379,0.0187591087414988,0.0255511362901389
48,"DLIS-27","2050","2050","nominal","2","4","6","0","0","0.07",NA,NA,NA,"0",0.0102530364929938,0.0187591087414988,0.02881980740799
48,"DLIS-27","2030","2030","high","3","4","6","0","0","0.07",NA,NA,NA,"0",0.0109010443615115,0.0187591087414988,0.0294556592264368
48,"DLIS-27","2050","2050","high","4","4","6","0","0","0.07",NA,NA,NA,"0",0.0230523953594492,0.0187591087414988,0.0413790617096481
49,"DLIS-28","2012","2010","baseline","0","4","4","0","0","0",NA,NA,NA,"0",0.0153997059906856,0.0188904929638512,0.0339992909168744
49,"DLIS-28","2030","2030","nominal","1","4","4","0","0","0",NA,NA,NA,"0",0.0174505171464956,0.0188904929638512,0.0360113612389754
49,"DLIS-28","2050","2050","nominal","2","4","4","0","0","0",NA,NA,NA,"0",0.0209918720468297,0.0188904929638512,0.0394858181994822
49,"DLIS-28","2030","2030","high","3","4","4","0","0","0",NA,NA,NA,"0",0.0215617634727969,0.0188904929638512,0.040044944095477
49,"DLIS-28","2050","2050","high","4","4","4","0","0","0",NA,NA,NA,"0",0.0434709457767383,0.0188904929638512,0.061540251145262
49,"DLIS-28","2012","2010","baseline","0","4","5","0","0","0",NA,NA,NA,"0",0.0153997059906856,0.0188904929638512,0.0339992909168744
49,"DLIS-28","2030","2030","nominal","1","4","5","0","0","0",NA,NA,NA,"0",0.0174505171464956,0.0188904929638512,0.0360113612389754
49,"DLIS-28","2050","2050","nominal","2","4","5","0","0","0",NA,NA,NA,"0",0.0209918720468297,0.0188904929638512,0.0394858181994822
49,"DLIS-28","2030","2030","high","3","4","5","0","0","0",NA,NA,NA,"0",0.0215617634727969,0.0188904929638512,0.040044944095477
49,"DLIS-28","2050","2050","high","4","4","5","0","0","0",NA,NA,NA,"0",0.0434709457767383,0.0188904929638512,0.061540251145262
49,"DLIS-28","2012","2010","baseline","0","4","6","0","0","0",NA,NA,NA,"0",0.0153997059906856,0.0188904929638512,0.0339992909168744
49,"DLIS-28","2030","2030","nominal","1","4","6","0","0","0",NA,NA,NA,"0",0.0174505171464956,0.0188904929638512,0.0360113612389754
49,"DLIS-28","2050","2050","nominal","2","4","6","0","0","0",NA,NA,NA,"0",0.0209918720468297,0.0188904929638512,0.0394858181994822
49,"DLIS-28","2030","2030","high","3","4","6","0","0","0",NA,NA,NA,"0",0.0215617634727969,0.0188904929638512,0.040044944095477
49,"DLIS-28","2050","2050","high","4","4","6","0","0","0",NA,NA,NA,"0",0.0434709457767383,0.0188904929638512,0.061540251145262
49,"DLIS-28","2012","2010","baseline","0","4","4","0","0","0.07",NA,NA,NA,"0",0.0153997059906856,0.0188904929638512,0.0339992909168744
49,"DLIS-28","2030","2030","nominal","1","4","4","0","0","0.07",NA,NA,NA,"0",0.0174505171464956,0.0188904929638512,0.0360113612389754
49,"DLIS-28","2050","2050","nominal","2","4","4","0","0","0.07",NA,NA,NA,"0",0.0209918720468297,0.0188904929638512,0.0394858181994822
49,"DLIS-28","2030","2030","high","3","4","4","0","0","0.07",NA,NA,NA,"0",0.0215617634727969,0.0188904929638512,0.040044944095477
49,"DLIS-28","2050","2050","high","4","4","4","0","0","0.07",NA,NA,NA,"0",0.0434709457767383,0.0188904929638512,0.061540251145262
49,"DLIS-28","2012","2010","baseline","0","4","5","0","0","0.07",NA,NA,NA,"0",0.0153997059906856,0.0188904929638512,0.0339992909168744
49,"DLIS-28","2030","2030","nominal","1","4","5","0","0","0.07",NA,NA,NA,"0",0.0174505171464956,0.0188904929638512,0.0360113612389754
